fft2,fft3,fft4,fft5,fft6,fft7,fft8,fft9,fft10,fft11,fft12,fft13,fft14,fft15,fft16,fft17,fft18,fft19,fft20
79.3760129659644,80.8346839546191,79.7001620745543,79.6596434359806,80.2674230145867,80.3484602917342,79.2139384116694,78.8087520259319,78.2009724473258,79.0923824959481,79.5380875202593,79.7811993517018,78.9708265802269,80.064829821718,78.7277147487844,79.6596434359806,79.2949756888169,79.9432739059968,79.4975688816856
80.1053484602917,80.7941653160454,79.2544570502431,80.0243111831442,80.7131280388979,80.064829821718,79.1329011345219,79.4975688816856,79.2949756888169,79.5786061588331,79.1734197730956,79.7811993517018,79.0113452188006,80.064829821718,79.3760129659644,79.6596434359806,78.8897893030794,79.8622366288493,79.0113452188006
80.1053484602917,80.4294975688817,79.5786061588331,80.3484602917342,80.1863857374392,79.6596434359806,79.6596434359806,78.8897893030794,79.2544570502431,78.8897893030794,79.3760129659644,79.7001620745543,79.2949756888169,79.740680713128,79.1734197730956,80.2674230145867,79.4570502431118,79.4570502431118,79.6191247974068
79.7001620745543,79.2139384116694,79.6596434359806,80.064829821718,80.5915721231767,79.9837925445705,79.2544570502431,79.4570502431118,78.6061588330632,78.8897893030794,79.3760129659644,79.0923824959481,79.4570502431118,79.9432739059968,79.5786061588331,79.2949756888169,80.2674230145867,80.1053484602917,80.0243111831442
80.0243111831442,80.5915721231767,79.8622366288493,80.1458670988655,80.3889789303079,80.1053484602917,79.7001620745543,79.3354943273906,78.5251215559157,79.6596434359806,79.3760129659644,79.3354943273906,79.6191247974068,79.2544570502431,79.7001620745543,79.740680713128,79.5786061588331,79.6596434359806,80.1863857374392
80.3889789303079,80.2674230145867,80.0243111831442,79.8622366288493,80.9562398703404,80.2674230145867,79.2139384116694,79.0923824959481,79.4165316045381,79.4975688816856,79.740680713128,80.0243111831442,79.3760129659644,80.1863857374392,79.7811993517018,80.064829821718,79.3760129659644,79.740680713128,79.2544570502431
80.6320907617504,80.7536466774716,80.226904376013,80.3889789303079,80.3484602917342,80.3079416531605,79.4570502431118,78.9303079416532,79.3760129659644,80.1053484602917,79.6191247974068,80.064829821718,79.7811993517018,79.6191247974068,79.6191247974068,79.6191247974068,79.0518638573744,79.8622366288493,79.0923824959481
79.9432739059968,80.2674230145867,80.3889789303079,80.4294975688817,79.9432739059968,80.1863857374392,79.4165316045381,78.5251215559157,79.4165316045381,79.6191247974068,79.9432739059968,80.0243111831442,79.8217179902755,80.3079416531605,80.064829821718,79.8622366288493,79.2139384116694,79.9837925445705,79.2544570502431
79.8217179902755,80.226904376013,80.5915721231767,80.1863857374392,80.1053484602917,80.3484602917342,79.5380875202593,79.7001620745543,79.6191247974068,80.3484602917342,79.1329011345219,79.2544570502431,80.3079416531605,80.2674230145867,79.8622366288493,80.0243111831442,79.3760129659644,80.226904376013,79.5380875202593
80.064829821718,80.5105348460292,80.226904376013,79.9432739059968,80.2674230145867,80.3889789303079,79.3354943273906,79.6596434359806,79.0923824959481,79.2949756888169,79.3760129659644,79.5380875202593,80.3889789303079,80.3889789303079,80.4294975688817,79.9837925445705,79.5786061588331,79.6596434359806,79.6191247974068
80.3889789303079,80.7131280388979,80.3079416531605,80.1053484602917,80.7941653160454,80.7536466774716,79.5786061588331,79.0923824959481,79.1734197730956,79.7811993517018,79.8217179902755,80.064829821718,80.1863857374392,79.902755267423,79.7001620745543,79.902755267423,79.7001620745543,80.1458670988655,79.6191247974068
79.9432739059968,80.6726094003242,80.2674230145867,80.1458670988655,80.5510534846029,80.5105348460292,79.4570502431118,79.740680713128,79.3760129659644,79.4570502431118,79.8217179902755,79.0518638573744,80.1458670988655,80.226904376013,79.6596434359806,80.3079416531605,79.5786061588331,80.5105348460292,79.5786061588331
