fft2,fft3,fft4,fft5,fft6,fft7,fft8,fft9,fft10,fft11,fft12,fft13,fft14,fft15,fft16,fft17,fft18,fft19,fft20
72.6499189627229,75.6077795786062,75.4862236628849,74.7974068071313,75.2836304700162,74.8784440842788,73.4602917341977,74.3517017828201,73.0551053484603,73.095623987034,73.3792544570502,73.257698541329,73.7034035656402,73.7034035656402,73.4602917341977,74.1491085899514,73.257698541329,73.2171799027553,73.257698541329
72.3662884927066,75.162074554295,75.7698541329011,75.8103727714749,75.7698541329011,74.5948136142626,73.7844408427877,74.7974068071313,73.7439222042139,74.1085899513776,74.7974068071313,74.3517017828201,73.8654781199352,72.8930307941653,73.581847649919,73.8249594813614,73.3792544570502,73.5413290113452,73.3792544570502
72.8930307941653,74.6353322528363,75.7698541329011,75.8508914100486,76.2560777957861,75.0810372771475,74.7568881685575,75.7698541329011,74.1491085899514,74.5542949756888,74.7568881685575,74.8784440842788,74.1491085899514,73.9870340356564,74.0680713128039,74.4732576985413,73.9059967585089,73.7439222042139,73.5008103727715
73.5413290113452,76.2155591572123,76.2560777957861,76.4991896272285,75.3646677471637,74.8784440842788,74.5542949756888,75.2025931928687,74.7163695299838,74.5137763371151,74.7974068071313,74.9594813614263,74.4327390599676,74.0680713128039,74.3111831442464,74.4732576985413,73.8249594813614,74.5542949756888,73.7844408427877
73.6628849270665,75.7293354943274,77.3500810372772,77.0259319286872,76.6207455429498,75.9724473257699,75.4051863857374,75.5672609400324,74.7974068071313,75.1215559157212,75.8103727714749,75.2431118314425,75.8508914100486,75.2836304700162,74.3922204213938,75.4051863857374,73.7844408427877,74.0275526742302,74.5137763371151
74.6353322528363,77.2285251215559,77.3905996758509,77.4716369529984,77.1474878444084,76.580226904376,75.4862236628849,76.2560777957861,75.2431118314425,74.9189627228525,75.6077795786062,75.5672609400324,75.5672609400324,75.3241491085899,75.0405186385737,75.2431118314425,74.0680713128039,74.3922204213938,74.5948136142626
74.3111831442464,77.0259319286872,77.1474878444084,77.1880064829822,77.1474878444084,76.4586709886548,75.6077795786062,75.8914100486224,75.2836304700162,75.4862236628849,75.6077795786062,75.6077795786062,75.8103727714749,75.6077795786062,75.2431118314425,75.3241491085899,74.3922204213938,75.8103727714749,74.5542949756888
75.2025931928687,77.2285251215559,77.2690437601297,77.4311183144246,76.904376012966,76.3776337115073,76.2560777957861,76.580226904376,76.1750405186386,75.8914100486224,75.6077795786062,75.2431118314425,75.8914100486224,75.6482982171799,75.5267423014587,76.5397082658023,74.7974068071313,75.5672609400324,75.5267423014587
74.7163695299838,77.7147487844408,77.6742301458671,77.9578606158833,77.7552674230146,77.2285251215559,76.904376012966,77.3095623987034,76.1750405186386,76.3776337115073,75.9319286871961,75.9319286871961,75.162074554295,75.6077795786062,75.5267423014587,75.7293354943274,74.9189627228525,75.3241491085899,75.0405186385737
76.4991896272285,77.2285251215559,78.1199351701783,77.4716369529984,77.5121555915721,77.4716369529984,76.6207455429498,77.1069692058347,76.4586709886548,77.1069692058347,76.3776337115073,76.580226904376,76.2560777957861,75.8508914100486,75.7293354943274,75.6888168557536,75.3241491085899,75.8508914100486,76.4586709886548
74.9594813614263,77.7552674230146,79.4165316045381,78.2820097244733,78.0794165316045,77.7552674230146,77.0664505672609,77.1474878444084,76.904376012966,76.9854132901135,76.6207455429498,76.0534846029173,76.8638573743922,76.2965964343598,75.9319286871961,76.7017828200973,75.4051863857374,75.2836304700162,76.2155591572123
75.2836304700162,77.7957860615883,79.1734197730956,77.6742301458671,77.9983792544571,78.646677471637,77.3095623987034,77.9578606158833,76.7828200972447,77.0664505672609,76.2965964343598,76.580226904376,76.8233387358185,76.742301458671,76.8233387358185,76.1345218800648,75.6077795786062,76.4181523500811,75.8103727714749
76.8233387358185,78.646677471637,78.484602917342,78.8492706645057,78.9708265802269,78.484602917342,77.3905996758509,77.4716369529984,76.8233387358185,77.0259319286872,76.742301458671,76.580226904376,77.1880064829822,76.7017828200973,77.1880064829822,76.8638573743922,75.6482982171799,75.6482982171799,76.5397082658023
76.2560777957861,78.484602917342,78.5656401944895,78.2414910858995,79.1734197730956,78.2820097244733,77.4716369529984,78.6871961102107,76.6207455429498,77.0259319286872,76.8638573743922,77.1069692058347,76.742301458671,77.2690437601297,77.1474878444084,77.0664505672609,75.2836304700162,76.6612641815235,76.3371150729335
77.0259319286872,77.9983792544571,78.8492706645057,79.0518638573744,78.9708265802269,78.8087520259319,77.6742301458671,77.9983792544571,77.5121555915721,77.5526742301459,77.1069692058347,77.4311183144246,76.0940032414911,77.1069692058347,76.580226904376,77.1880064829822,76.8233387358185,76.8638573743922,76.7017828200973
77.7147487844408,78.2009724473258,78.8492706645057,79.4165316045381,78.7277147487844,79.1734197730956,77.4311183144246,78.1199351701783,78.160453808752,77.9578606158833,77.7552674230146,77.3500810372772,78.4035656401945,76.8638573743922,77.1474878444084,76.8233387358185,75.9319286871961,76.5397082658023,77.1880064829822
77.9173419773096,78.8087520259319,78.5656401944895,79.4975688816856,79.1329011345219,78.4035656401945,77.9173419773096,78.4035656401945,77.3905996758509,78.2009724473258,78.2414910858995,76.904376012966,77.4716369529984,76.742301458671,76.580226904376,77.7147487844408,76.4991896272285,77.1474878444084,76.580226904376
77.3500810372772,78.6871961102107,79.5380875202593,79.2949756888169,78.8897893030794,78.9303079416532,77.9983792544571,78.646677471637,77.3905996758509,78.2414910858995,77.6337115072934,77.7957860615883,77.8363047001621,77.1880064829822,76.9854132901135,77.3905996758509,77.0664505672609,77.5931928687196,76.742301458671
77.8768233387358,78.7277147487844,79.0518638573744,80.3079416531605,79.4165316045381,79.2139384116694,78.0388978930308,78.5251215559157,77.7957860615883,78.160453808752,78.484602917342,78.1199351701783,78.1199351701783,77.7957860615883,77.4716369529984,78.0388978930308,76.4586709886548,77.1880064829822,77.0259319286872
77.3905996758509,79.1329011345219,79.7001620745543,79.5786061588331,79.3760129659644,79.4570502431118,78.484602917342,79.3760129659644,78.1199351701783,78.6061588330632,78.484602917342,77.7957860615883,77.2285251215559,78.6061588330632,77.3095623987034,77.9578606158833,77.7957860615883,77.4311183144246,77.5121555915721
78.0794165316045,79.4570502431118,79.6191247974068,79.8217179902755,79.0113452188006,79.5380875202593,78.7277147487844,79.1734197730956,78.1199351701783,78.2820097244733,78.0388978930308,78.2820097244733,78.2820097244733,77.7957860615883,77.6337115072934,77.7552674230146,77.6742301458671,77.5121555915721,77.4716369529984
78.2414910858995,79.4570502431118,79.740680713128,80.3484602917342,79.2544570502431,79.7001620745543,78.8087520259319,78.9708265802269,77.9983792544571,78.484602917342,78.5251215559157,77.9578606158833,77.5121555915721,77.7552674230146,78.1199351701783,78.0388978930308,77.5526742301459,78.2820097244733,77.7552674230146
78.2414910858995,79.4975688816856,79.7811993517018,79.8622366288493,79.7001620745543,79.902755267423,79.4975688816856,78.8897893030794,78.0388978930308,78.9708265802269,79.0923824959481,78.7682333873582,77.4716369529984,77.7957860615883,78.160453808752,77.3500810372772,77.5526742301459,77.4311183144246,77.7147487844408
78.2414910858995,80.3889789303079,79.7811993517018,80.226904376013,79.8217179902755,79.7001620745543,79.1734197730956,79.2139384116694,78.4035656401945,78.7682333873582,79.2139384116694,78.5656401944895,78.6061588330632,78.8492706645057,78.5251215559157,77.9983792544571,77.5526742301459,78.6871961102107,77.5526742301459
78.4440842787682,79.8622366288493,79.6596434359806,80.5105348460292,79.2139384116694,79.7001620745543,79.1329011345219,78.9303079416532,78.5251215559157,79.3354943273906,79.7811993517018,79.0113452188006,78.8087520259319,78.0794165316045,78.4440842787682,78.5251215559157,77.2285251215559,78.6061588330632,78.160453808752
78.0388978930308,79.6596434359806,79.5786061588331,80.6320907617504,79.9837925445705,79.902755267423,79.740680713128,79.2544570502431,78.6871961102107,79.0518638573744,78.2009724473258,79.2139384116694,78.5656401944895,78.6061588330632,78.9708265802269,78.2414910858995,78.2414910858995,78.160453808752,77.7147487844408
78.484602917342,80.0243111831442,80.3079416531605,81.7666126418152,79.7001620745543,79.902755267423,79.4570502431118,79.8217179902755,79.3760129659644,80.1458670988655,79.740680713128,78.6871961102107,78.5656401944895,78.8087520259319,78.9303079416532,78.5251215559157,77.9983792544571,78.484602917342,77.8768233387358
78.4035656401945,80.1863857374392,80.7941653160454,79.740680713128,80.1863857374392,79.5380875202593,80.064829821718,79.3760129659644,79.3760129659644,79.4975688816856,79.0518638573744,78.160453808752,79.0113452188006,78.8897893030794,78.5656401944895,78.9708265802269,77.2690437601297,78.2009724473258,78.5251215559157
78.2820097244733,80.064829821718,80.2674230145867,80.064829821718,79.6191247974068,80.3079416531605,79.7811993517018,80.4294975688817,79.0923824959481,79.2949756888169,79.9432739059968,78.7682333873582,79.4975688816856,79.4975688816856,78.6061588330632,78.7277147487844,78.0794165316045,78.0794165316045,78.160453808752
78.2414910858995,80.9967585089141,80.5915721231767,80.6320907617504,80.7131280388979,79.9837925445705,80.2674230145867,80.3079416531605,79.2139384116694,79.4570502431118,79.8622366288493,79.2139384116694,79.0518638573744,79.2139384116694,78.6061588330632,78.2009724473258,78.6061588330632,78.6061588330632,78.160453808752
78.3630470016207,80.7131280388979,80.5510534846029,81.2803889789303,79.9837925445705,80.9967585089141,80.1053484602917,80.1458670988655,79.5786061588331,79.902755267423,79.3760129659644,79.7811993517018,79.0518638573744,78.8492706645057,79.3760129659644,78.6061588330632,77.9983792544571,78.0388978930308,78.0794165316045
78.2414910858995,80.7536466774716,80.5915721231767,80.7941653160454,81.0777957860616,80.5510534846029,80.1458670988655,80.1053484602917,79.1329011345219,79.8622366288493,79.5380875202593,79.0518638573744,79.5380875202593,79.0113452188006,79.0113452188006,79.0518638573744,77.7552674230146,78.9303079416532,78.7682333873582
78.8492706645057,80.7941653160454,81.3209076175041,80.3079416531605,80.3889789303079,80.1053484602917,80.3079416531605,80.064829821718,79.3354943273906,79.7001620745543,79.1329011345219,79.4975688816856,79.4165316045381,79.1329011345219,79.4570502431118,78.8492706645057,78.9303079416532,78.9708265802269,78.484602917342
79.3760129659644,79.8622366288493,80.7131280388979,81.3209076175041,80.9562398703404,80.7941653160454,80.3889789303079,80.5510534846029,79.4165316045381,79.7811993517018,79.1734197730956,79.1734197730956,79.2139384116694,79.7811993517018,79.2544570502431,79.6191247974068,78.8492706645057,78.484602917342,78.646677471637
79.2544570502431,81.2398703403566,80.226904376013,80.8346839546191,80.4700162074554,81.1183144246353,80.7536466774716,80.5510534846029,79.4975688816856,80.0243111831442,79.5786061588331,79.2139384116694,79.6191247974068,80.2674230145867,80.0243111831442,79.0923824959481,78.646677471637,79.0113452188006,78.8087520259319
79.3354943273906,80.0243111831442,81.1588330632091,80.8752025931929,80.2674230145867,80.9562398703404,80.2674230145867,80.1053484602917,79.0113452188006,80.5915721231767,79.9432739059968,79.740680713128,79.5380875202593,79.9432739059968,79.2949756888169,79.7001620745543,79.1734197730956,79.0923824959481,78.7277147487844
79.2544570502431,80.7536466774716,80.4294975688817,80.7536466774716,80.8752025931929,80.6726094003242,80.2674230145867,80.1863857374392,79.7811993517018,79.4570502431118,80.1458670988655,79.2949756888169,79.1329011345219,79.5380875202593,79.2949756888169,79.5380875202593,79.2544570502431,79.4570502431118,78.6061588330632
79.2139384116694,80.7941653160454,81.0372771474878,80.7536466774716,81.1588330632091,80.6320907617504,80.7941653160454,80.5510534846029,79.6191247974068,80.1458670988655,79.5786061588331,79.4975688816856,79.2949756888169,80.3079416531605,79.5786061588331,79.6596434359806,79.4975688816856,79.2544570502431,79.5786061588331
79.902755267423,81.3614262560778,81.0777957860616,81.3209076175041,81.3614262560778,81.1183144246353,80.7941653160454,80.2674230145867,79.4570502431118,80.2674230145867,79.5380875202593,79.902755267423,79.902755267423,79.2139384116694,79.4165316045381,80.1458670988655,78.9303079416532,78.6871961102107,78.9708265802269
80.2674230145867,80.226904376013,81.7260940032415,81.5640194489465,81.1993517017828,80.8346839546191,81.0777957860616,80.3889789303079,79.740680713128,79.4570502431118,80.2674230145867,80.064829821718,79.4975688816856,80.4294975688817,79.9837925445705,79.4165316045381,78.8492706645057,79.0113452188006,78.9708265802269
79.4975688816856,81.1183144246353,80.5510534846029,81.3614262560778,80.9157212317666,80.6726094003242,81.3209076175041,80.7536466774716,79.5380875202593,80.4700162074554,79.7811993517018,80.1053484602917,79.2139384116694,80.8752025931929,79.3354943273906,79.2139384116694,79.4570502431118,78.8897893030794,79.1734197730956
79.0518638573744,80.7941653160454,80.9562398703404,81.645056726094,80.6726094003242,80.5915721231767,80.8752025931929,80.8346839546191,79.7001620745543,80.0243111831442,80.3079416531605,80.3484602917342,79.740680713128,80.9157212317666,79.0518638573744,79.4165316045381,78.9303079416532,79.902755267423,79.0113452188006
79.6596434359806,81.3614262560778,81.1183144246353,81.3614262560778,81.5640194489465,81.2803889789303,81.7260940032415,80.4700162074554,80.2674230145867,80.226904376013,80.3079416531605,80.0243111831442,80.0243111831442,80.7131280388979,80.0243111831442,79.7811993517018,79.4975688816856,80.1863857374392,78.7277147487844
79.9837925445705,81.2398703403566,80.9562398703404,81.645056726094,81.7666126418152,81.4424635332253,81.3614262560778,80.6320907617504,79.740680713128,80.1863857374392,80.4700162074554,80.1053484602917,80.4294975688817,80.5915721231767,79.6596434359806,79.7811993517018,78.7277147487844,79.3760129659644,78.646677471637
79.5786061588331,80.7131280388979,81.1588330632091,81.5235008103728,81.1993517017828,81.482982171799,81.1183144246353,81.0372771474878,79.5786061588331,80.1863857374392,80.2674230145867,80.5105348460292,79.4165316045381,80.9157212317666,79.4975688816856,79.8217179902755,79.5380875202593,79.5786061588331,79.3760129659644
80.0243111831442,81.482982171799,81.969205834684,81.1183144246353,81.7666126418152,80.9157212317666,81.1588330632091,80.8752025931929,79.9432739059968,80.226904376013,80.4294975688817,80.5510534846029,79.9432739059968,80.4700162074554,79.7811993517018,79.7001620745543,79.4975688816856,79.5786061588331,79.740680713128
80.2674230145867,80.8752025931929,81.8476499189627,81.2398703403566,81.6855753646678,81.807131280389,80.4700162074554,81.0777957860616,79.740680713128,80.7941653160454,81.0372771474878,80.4294975688817,80.0243111831442,81.0777957860616,80.0243111831442,80.1863857374392,79.8217179902755,80.2674230145867,79.4570502431118
79.4570502431118,81.1183144246353,82.0097244732577,81.3209076175041,81.1588330632091,81.1993517017828,80.3484602917342,81.1183144246353,79.9432739059968,81.1993517017828,80.6320907617504,79.740680713128,79.9432739059968,80.8752025931929,79.9432739059968,79.4975688816856,80.1458670988655,79.4975688816856,79.6596434359806
79.9432739059968,81.482982171799,80.9562398703404,81.6045380875203,81.4424635332253,80.9157212317666,81.645056726094,80.9562398703404,80.2674230145867,80.3484602917342,80.6726094003242,80.7941653160454,79.902755267423,81.2398703403566,80.4294975688817,80.064829821718,79.8217179902755,80.1863857374392,79.4975688816856
80.2674230145867,81.2398703403566,81.8881685575365,81.7260940032415,81.7260940032415,81.1183144246353,81.1993517017828,80.9967585089141,80.226904376013,80.1863857374392,80.7536466774716,80.9562398703404,80.3889789303079,80.7536466774716,80.3889789303079,80.3079416531605,80.226904376013,79.4165316045381,80.0243111831442
79.8622366288493,81.2803889789303,81.5640194489465,82.0502431118315,81.8476499189627,81.7666126418152,81.4424635332253,81.4424635332253,79.740680713128,80.5105348460292,80.8752025931929,80.4700162074554,80.1458670988655,80.9967585089141,80.5105348460292,79.5786061588331,79.8622366288493,79.7811993517018,80.3079416531605
80.6726094003242,81.8476499189627,81.807131280389,81.7260940032415,81.7666126418152,81.1588330632091,81.5235008103728,80.6726094003242,80.4700162074554,80.6726094003242,80.9562398703404,80.5105348460292,79.740680713128,80.4700162074554,79.7811993517018,79.8217179902755,79.7811993517018,80.226904376013,79.8217179902755
80.0243111831442,81.2803889789303,82.4149108589952,81.9286871961102,81.8476499189627,82.1312803889789,81.5235008103728,80.6726094003242,80.3484602917342,81.1183144246353,81.7260940032415,80.4294975688817,80.4294975688817,81.0372771474878,79.8622366288493,80.3889789303079,79.3354943273906,79.902755267423,79.3354943273906
79.902755267423,81.6855753646678,82.1717990275527,81.9286871961102,81.6045380875203,81.5640194489465,81.4019448946515,81.0777957860616,80.7536466774716,81.7260940032415,81.1183144246353,80.7941653160454,80.5915721231767,80.5915721231767,80.4294975688817,79.740680713128,79.9837925445705,79.6191247974068,79.5380875202593
80.7536466774716,81.645056726094,81.7260940032415,82.0907617504052,82.0907617504052,81.7260940032415,81.5640194489465,81.645056726094,79.9432739059968,81.4424635332253,81.3614262560778,80.5915721231767,80.7536466774716,80.3889789303079,80.3484602917342,80.1863857374392,79.8622366288493,80.7131280388979,79.740680713128
80.6726094003242,81.645056726094,81.969205834684,81.8476499189627,81.5640194489465,81.3614262560778,81.8881685575365,81.4424635332253,80.1863857374392,81.0777957860616,81.2803889789303,80.064829821718,80.9157212317666,81.482982171799,80.5105348460292,80.1458670988655,79.3760129659644,79.7811993517018,80.3484602917342
79.8217179902755,81.4019448946515,82.2933549432739,82.5364667747164,82.0907617504052,81.8881685575365,81.7260940032415,82.1717990275527,80.3889789303079,81.9286871961102,81.2398703403566,80.9157212317666,80.226904376013,80.7941653160454,80.9562398703404,79.5786061588331,80.1053484602917,80.3889789303079,79.5380875202593
80.7536466774716,82.3743922204214,81.5640194489465,81.807131280389,81.9286871961102,81.3614262560778,82.1312803889789,80.9562398703404,80.226904376013,81.3209076175041,82.1312803889789,81.0777957860616,80.7131280388979,81.8881685575365,80.3079416531605,80.1053484602917,79.6191247974068,79.5786061588331,79.6596434359806
80.226904376013,81.645056726094,81.645056726094,81.645056726094,81.6045380875203,82.2528363047002,82.1717990275527,81.6045380875203,80.5510534846029,80.6726094003242,81.0777957860616,80.7536466774716,80.5915721231767,81.969205834684,80.9157212317666,80.1863857374392,79.740680713128,79.5786061588331,80.064829821718
80.2674230145867,81.6045380875203,82.2123176661264,81.7666126418152,82.2528363047002,82.0907617504052,82.3743922204214,80.6320907617504,80.1458670988655,80.9562398703404,81.4424635332253,80.9157212317666,80.8752025931929,81.6855753646678,80.8752025931929,80.6320907617504,79.9432739059968,80.2674230145867,79.7001620745543
81.1993517017828,81.5640194489465,82.3338735818477,81.969205834684,82.2933549432739,81.0372771474878,82.2528363047002,81.2398703403566,81.1183144246353,81.5235008103728,81.1588330632091,80.9967585089141,80.1053484602917,81.3209076175041,81.2398703403566,80.4700162074554,80.1053484602917,80.226904376013,79.740680713128
80.1458670988655,82.2933549432739,82.2123176661264,81.8881685575365,81.8881685575365,82.2528363047002,82.0907617504052,81.7666126418152,80.9562398703404,80.9562398703404,81.645056726094,80.9967585089141,80.9562398703404,81.1588330632091,80.9562398703404,80.1458670988655,79.902755267423,80.6320907617504,79.902755267423
80.6320907617504,81.8476499189627,82.2123176661264,82.4149108589952,82.4554294975689,81.6855753646678,83.0226904376013,81.645056726094,80.5105348460292,81.7260940032415,81.3209076175041,81.2398703403566,79.9837925445705,81.7260940032415,80.7941653160454,80.2674230145867,79.8622366288493,80.3079416531605,80.1053484602917
80.1458670988655,82.4554294975689,82.2123176661264,82.1717990275527,81.645056726094,81.7260940032415,81.7666126418152,81.8881685575365,81.0777957860616,82.0097244732577,81.3209076175041,80.7941653160454,80.8346839546191,81.5640194489465,80.8346839546191,79.9837925445705,80.5105348460292,79.6191247974068,79.9432739059968
81.482982171799,81.8881685575365,82.2933549432739,82.1312803889789,82.2933549432739,82.0502431118315,82.2123176661264,82.1717990275527,80.4294975688817,81.4019448946515,81.8881685575365,81.1588330632091,80.7536466774716,81.3209076175041,80.9562398703404,81.1588330632091,80.5510534846029,80.3079416531605,79.5380875202593
81.2803889789303,82.0097244732577,82.2123176661264,82.4554294975689,82.6580226904376,82.3743922204214,82.6985413290113,81.7260940032415,80.7536466774716,80.7941653160454,81.5235008103728,81.1588330632091,80.7536466774716,81.9286871961102,80.8346839546191,80.7941653160454,80.7131280388979,80.4294975688817,79.902755267423
81.2803889789303,82.3743922204214,82.0502431118315,82.0907617504052,82.4959481361426,82.4554294975689,82.2528363047002,81.969205834684,81.2398703403566,80.9967585089141,82.0907617504052,80.5915721231767,80.4700162074554,81.8881685575365,80.9562398703404,80.6726094003242,80.9967585089141,80.1863857374392,79.902755267423
80.2674230145867,82.1312803889789,82.0907617504052,82.2933549432739,81.9286871961102,81.7260940032415,82.4554294975689,82.0502431118315,80.9157212317666,81.2398703403566,81.969205834684,81.2803889789303,81.1183144246353,81.8881685575365,81.0372771474878,80.6320907617504,80.5915721231767,80.7536466774716,79.7001620745543
80.7131280388979,81.9286871961102,82.6175040518639,82.3338735818477,82.5364667747164,82.6985413290113,82.2933549432739,81.9286871961102,80.7536466774716,81.2398703403566,81.8881685575365,81.3614262560778,80.6320907617504,82.0097244732577,81.7666126418152,80.6726094003242,80.2674230145867,80.4700162074554,80.064829821718
80.8752025931929,82.8200972447326,82.5364667747164,81.8881685575365,82.5364667747164,82.4959481361426,82.3743922204214,82.0907617504052,80.2674230145867,81.969205834684,81.5640194489465,81.2398703403566,81.3614262560778,82.0097244732577,81.5235008103728,80.3079416531605,80.8346839546191,80.3484602917342,80.1458670988655
80.3484602917342,82.4149108589952,83.3468395461913,82.4959481361426,82.4554294975689,81.7666126418152,82.3338735818477,82.3338735818477,80.7941653160454,81.4019448946515,82.2933549432739,81.4424635332253,81.3209076175041,81.969205834684,81.2803889789303,80.7536466774716,80.3079416531605,80.6726094003242,80.3079416531605
81.4424635332253,82.1312803889789,82.1312803889789,82.2123176661264,82.0502431118315,82.6985413290113,82.6175040518639,82.2528363047002,80.9562398703404,81.482982171799,81.5640194489465,81.2398703403566,80.8752025931929,80.9562398703404,81.2803889789303,80.5105348460292,80.7536466774716,80.5510534846029,80.1863857374392
80.6320907617504,82.3743922204214,82.3743922204214,82.4554294975689,82.6175040518639,82.5364667747164,82.2528363047002,82.4149108589952,81.0372771474878,81.4424635332253,82.2933549432739,81.3614262560778,80.9157212317666,81.4019448946515,81.3614262560778,80.6320907617504,80.9562398703404,80.7131280388979,80.1863857374392
81.6045380875203,82.0502431118315,82.6175040518639,82.5769854132901,82.6985413290113,82.2528363047002,82.0502431118315,82.1717990275527,81.5235008103728,81.1183144246353,81.969205834684,81.0372771474878,80.9157212317666,81.7260940032415,80.6726094003242,81.0372771474878,81.0777957860616,79.8622366288493,80.3484602917342
81.482982171799,82.4149108589952,82.8606158833063,82.4959481361426,82.4959481361426,82.0097244732577,82.7795786061588,82.0502431118315,80.9157212317666,81.482982171799,82.2528363047002,81.4019448946515,81.1993517017828,82.0097244732577,80.8752025931929,80.9157212317666,81.1993517017828,80.5915721231767,80.5105348460292
80.5510534846029,82.6580226904376,82.2123176661264,82.8606158833063,82.5364667747164,82.7795786061588,82.4959481361426,82.2933549432739,81.0372771474878,81.7260940032415,82.1312803889789,81.3209076175041,81.1993517017828,81.8476499189627,81.482982171799,81.1993517017828,80.5105348460292,80.7536466774716,80.4700162074554
80.3889789303079,82.3338735818477,82.4149108589952,82.3743922204214,82.2123176661264,82.6985413290113,82.2933549432739,81.8476499189627,81.9286871961102,81.9286871961102,82.4149108589952,81.8881685575365,81.2803889789303,81.9286871961102,81.1588330632091,80.5915721231767,80.7536466774716,80.5915721231767,80.1863857374392
80.5915721231767,82.0907617504052,82.7390599675851,82.6985413290113,83.1037277147488,81.9286871961102,82.3743922204214,82.4959481361426,80.8346839546191,81.9286871961102,82.4959481361426,81.1993517017828,80.7131280388979,81.807131280389,81.3209076175041,80.9157212317666,80.5915721231767,80.5105348460292,80.3889789303079
