gkde2,gkde3,gkde4,gkde5,gkde6,gkde7,gkde8,gkde9,gkde10,gkde11,gkde12,gkde13,gkde14,gkde15,gkde16,gkde17,gkde18,gkde19,gkde20
79.5786061588331,79.1329011345219,79.2949756888169,79.5380875202593,78.646677471637,77.7552674230146,77.4716369529984,76.7017828200973,76.0534846029173,77.2285251215559,75.7698541329011,75.6077795786062,76.1345218800648,75.9319286871961,75.4862236628849,74.837925445705,75.8914100486224,74.7163695299838,74.837925445705
80.1053484602917,79.8217179902755,80.1458670988655,78.8492706645057,80.0243111831442,77.9983792544571,77.5931928687196,77.7552674230146,77.5526742301459,76.4991896272285,76.742301458671,76.3776337115073,77.3095623987034,75.7698541329011,75.9724473257699,76.904376012966,76.6207455429498,75.8103727714749,76.0940032414911
79.8622366288493,79.3760129659644,79.902755267423,78.8897893030794,80.1458670988655,79.1734197730956,77.5121555915721,77.5121555915721,77.8768233387358,77.9173419773096,76.904376012966,76.4991896272285,77.1474878444084,75.6888168557536,77.1880064829822,76.5397082658023,77.3905996758509,76.7828200972447,76.0940032414911
80.3889789303079,81.6045380875203,80.1053484602917,79.5786061588331,80.1458670988655,79.5786061588331,78.8492706645057,78.5251215559157,78.2820097244733,78.484602917342,77.1880064829822,76.9854132901135,77.1474878444084,76.904376012966,76.9854132901135,78.160453808752,77.5931928687196,76.9448946515397,77.0259319286872
81.0372771474878,81.4019448946515,80.4700162074554,80.3079416531605,80.5105348460292,79.5786061588331,78.1199351701783,78.7277147487844,78.2820097244733,78.2820097244733,78.2414910858995,76.9448946515397,78.2414910858995,77.2690437601297,77.2285251215559,78.0388978930308,77.0259319286872,77.3095623987034,77.7552674230146
81.645056726094,81.5640194489465,80.6320907617504,80.9562398703404,80.3484602917342,79.5380875202593,79.7001620745543,79.0113452188006,78.8897893030794,79.3760129659644,77.2285251215559,77.5121555915721,78.6061588330632,77.9173419773096,78.484602917342,78.160453808752,77.6742301458671,77.2690437601297,77.3095623987034
81.6045380875203,81.807131280389,81.2803889789303,80.6320907617504,81.3209076175041,79.5380875202593,79.2544570502431,79.3760129659644,78.8492706645057,79.6191247974068,79.0923824959481,77.7147487844408,78.4035656401945,78.2820097244733,77.9173419773096,78.2009724473258,78.7277147487844,77.9173419773096,77.2285251215559
82.0907617504052,81.645056726094,81.9286871961102,80.6320907617504,81.482982171799,80.8752025931929,79.4165316045381,79.3354943273906,79.7811993517018,79.4975688816856,78.9303079416532,78.4440842787682,78.8492706645057,78.7682333873582,78.646677471637,78.8492706645057,78.484602917342,78.3630470016207,79.0518638573744
82.6985413290113,82.4959481361426,82.4554294975689,81.4019448946515,81.807131280389,81.4019448946515,79.2544570502431,80.5915721231767,79.3760129659644,79.5380875202593,79.4165316045381,77.6742301458671,79.5786061588331,78.7682333873582,79.2949756888169,78.8087520259319,78.7682333873582,78.0794165316045,78.2009724473258
82.3338735818477,82.0097244732577,82.2933549432739,82.3338735818477,81.482982171799,80.5510534846029,80.6320907617504,80.2674230145867,79.6596434359806,79.6596434359806,79.6596434359806,79.0923824959481,79.740680713128,78.484602917342,79.5380875202593,79.4570502431118,79.0518638573744,78.5251215559157,79.0923824959481
83.0226904376013,83.063209076175,82.4149108589952,81.5640194489465,81.5640194489465,80.9967585089141,80.5510534846029,80.1458670988655,80.1863857374392,80.0243111831442,80.2674230145867,80.1053484602917,79.8217179902755,78.8087520259319,79.1734197730956,79.3354943273906,79.7811993517018,79.5786061588331,79.6191247974068
82.4959481361426,82.3338735818477,82.2123176661264,82.4959481361426,82.0097244732577,81.6045380875203,80.064829821718,80.7536466774716,80.8346839546191,81.0777957860616,80.3484602917342,79.3760129659644,79.8217179902755,78.9303079416532,79.4570502431118,79.0518638573744,79.5380875202593,78.5251215559157,79.5786061588331
83.1037277147488,83.7925445705024,82.9416531604538,81.969205834684,82.2933549432739,81.3614262560778,81.0372771474878,80.8752025931929,80.8346839546191,80.7131280388979,79.902755267423,80.3484602917342,80.226904376013,79.5380875202593,79.740680713128,80.1863857374392,79.1329011345219,79.1734197730956,79.3354943273906
82.7795786061588,82.9821717990276,82.4554294975689,81.9286871961102,82.4959481361426,81.9286871961102,81.4019448946515,81.645056726094,79.9837925445705,80.7131280388979,81.1993517017828,80.1863857374392,80.1458670988655,79.4975688816856,80.226904376013,79.7001620745543,79.8217179902755,79.740680713128,80.0243111831442
82.7795786061588,83.387358184765,82.9011345218801,82.2933549432739,82.5769854132901,81.8476499189627,80.9157212317666,81.1993517017828,80.4294975688817,80.5510534846029,80.6320907617504,80.5105348460292,79.9432739059968,79.9837925445705,79.9432739059968,80.6320907617504,79.8622366288493,80.1863857374392,80.6726094003242
83.2658022690438,83.1037277147488,83.2658022690438,82.8200972447326,83.4278768233387,82.2123176661264,82.0502431118315,81.2803889789303,80.8346839546191,81.2803889789303,80.6726094003242,81.4019448946515,81.1993517017828,79.5380875202593,80.0243111831442,80.1458670988655,80.4700162074554,80.064829821718,80.1053484602917
83.387358184765,83.7925445705024,83.7925445705024,82.9821717990276,83.063209076175,82.3743922204214,81.4424635332253,81.3209076175041,81.1183144246353,80.5915721231767,80.8752025931929,80.1863857374392,79.8217179902755,80.1458670988655,80.3079416531605,80.7941653160454,80.5105348460292,80.1863857374392,80.5915721231767
82.8606158833063,84.1166936790924,83.54943273906,82.5769854132901,82.3743922204214,81.645056726094,82.0907617504052,82.1717990275527,81.482982171799,81.4019448946515,80.9967585089141,80.5510534846029,80.6726094003242,80.5105348460292,80.1863857374392,80.1863857374392,80.7131280388979,80.4700162074554,80.0243111831442
83.6709886547812,83.9546191247974,83.063209076175,83.1847649918963,83.5899513776337,82.4149108589952,81.7666126418152,81.7260940032415,81.3614262560778,81.7260940032415,80.8752025931929,80.7941653160454,80.4700162074554,79.9837925445705,80.9157212317666,80.6320907617504,80.7536466774716,80.7131280388979,80.5105348460292
83.4278768233387,83.7520259319287,83.063209076175,83.4683954619125,83.6709886547812,83.387358184765,82.2933549432739,81.645056726094,81.6045380875203,82.0502431118315,80.9157212317666,80.5915721231767,80.6726094003242,80.5510534846029,80.3889789303079,81.0777957860616,80.9157212317666,80.5510534846029,80.8346839546191
83.54943273906,83.5899513776337,83.7115072933549,83.9546191247974,83.7925445705024,82.1312803889789,82.5364667747164,82.3338735818477,81.1183144246353,82.4959481361426,80.8752025931929,80.5915721231767,80.7536466774716,80.5105348460292,81.0777957860616,81.3209076175041,80.9157212317666,80.4294975688817,80.1053484602917
83.9141004862237,83.7115072933549,83.54943273906,84.0356564019449,83.5899513776337,82.7795786061588,81.969205834684,82.4149108589952,81.6045380875203,81.4424635332253,81.2398703403566,81.969205834684,80.5915721231767,80.6320907617504,80.5105348460292,80.3889789303079,80.5915721231767,81.3209076175041,80.6726094003242
83.9951377633711,83.9546191247974,83.54943273906,83.3468395461913,84.0356564019449,83.063209076175,82.4959481361426,82.3743922204214,81.9286871961102,82.1312803889789,80.9967585089141,80.9562398703404,81.2803889789303,81.1993517017828,81.3209076175041,81.1183144246353,80.3079416531605,81.1588330632091,81.2803889789303
84.0356564019449,85.0081037277148,84.1977309562399,84.805510534846,84.3598055105348,83.0226904376013,82.6580226904376,82.7390599675851,81.482982171799,81.807131280389,81.0372771474878,81.3209076175041,81.2803889789303,80.8752025931929,80.5915721231767,81.2398703403566,81.0372771474878,81.3209076175041,81.0777957860616
83.7115072933549,84.3192868719611,84.4813614262561,83.5899513776337,83.8735818476499,82.8606158833063,82.1312803889789,83.3063209076175,82.0907617504052,82.3338735818477,81.4424635332253,81.0372771474878,81.482982171799,80.8346839546191,81.4424635332253,81.1183144246353,81.482982171799,80.6726094003242,81.4424635332253
84.1977309562399,84.7649918962723,83.8330632090762,83.9141004862237,84.2382495948136,82.3338735818477,83.22528363047,83.1442463533225,81.969205834684,82.5769854132901,81.645056726094,81.7666126418152,81.2398703403566,80.9562398703404,81.3614262560778,81.645056726094,82.0502431118315,80.9157212317666,81.3614262560778
84.1977309562399,84.4813614262561,83.7520259319287,84.0356564019449,83.387358184765,83.1847649918963,82.7390599675851,82.2933549432739,82.5769854132901,81.8476499189627,81.2398703403566,81.482982171799,81.7666126418152,81.807131280389,81.4424635332253,81.1588330632091,80.9967585089141,81.1993517017828,80.9967585089141
83.7115072933549,84.8460291734198,84.2382495948136,83.7520259319287,84.1166936790924,82.6175040518639,83.1442463533225,82.6985413290113,82.9011345218801,82.9011345218801,81.7666126418152,81.9286871961102,81.3614262560778,80.9562398703404,81.6855753646678,80.9562398703404,81.9286871961102,81.807131280389,81.7666126418152
83.9546191247974,84.805510534846,84.1977309562399,84.1572123176661,83.9141004862237,82.9011345218801,83.1037277147488,82.8200972447326,82.1717990275527,82.0907617504052,81.3614262560778,81.482982171799,81.7666126418152,81.0777957860616,80.8346839546191,81.5235008103728,81.1183144246353,81.8881685575365,81.3614262560778
84.3192868719611,84.805510534846,84.6839546191248,84.6029173419773,84.4408427876823,82.8606158833063,83.7115072933549,83.4683954619125,82.8200972447326,82.9416531604538,82.0097244732577,81.6045380875203,81.7666126418152,81.4424635332253,81.7260940032415,81.5235008103728,81.5640194489465,81.2803889789303,81.9286871961102
85.4538087520259,85.0486223662885,84.0356564019449,84.8460291734198,84.1572123176661,83.7115072933549,83.2658022690438,82.6985413290113,82.1717990275527,83.063209076175,82.2123176661264,81.1993517017828,82.2528363047002,81.4424635332253,81.1588330632091,81.7260940032415,81.8476499189627,81.8881685575365,81.8881685575365
84.8460291734198,85.5753646677472,84.2787682333874,84.1572123176661,84.4813614262561,83.1847649918963,83.4278768233387,83.54943273906,82.7390599675851,83.1847649918963,82.0907617504052,81.6045380875203,81.2398703403566,81.7260940032415,81.4424635332253,81.482982171799,81.1183144246353,81.4424635332253,82.0907617504052
84.6839546191248,84.8460291734198,84.7244732576985,84.3192868719611,84.0356564019449,83.6709886547812,83.5089141004862,83.1037277147488,82.4149108589952,83.1037277147488,82.0097244732577,81.482982171799,81.969205834684,81.4424635332253,81.5235008103728,81.7260940032415,81.969205834684,81.7260940032415,81.7666126418152
84.9270664505673,86.1021069692058,84.6839546191248,85.0891410048622,84.6029173419773,82.8200972447326,84.1977309562399,82.8606158833063,82.5364667747164,82.9821717990276,81.7666126418152,82.0097244732577,82.0097244732577,82.3338735818477,81.7666126418152,81.4424635332253,81.7666126418152,81.4424635332253,81.9286871961102
84.9270664505673,85.5753646677472,85.0486223662885,84.4003241491086,84.3598055105348,83.7115072933549,83.8735818476499,83.2658022690438,82.7795786061588,83.54943273906,82.5769854132901,82.7795786061588,81.645056726094,81.807131280389,81.9286871961102,82.0502431118315,82.0907617504052,82.1717990275527,81.5235008103728
85.0081037277148,85.0486223662885,85.2512155591572,84.5623987034036,84.0761750405186,83.9141004862237,83.5899513776337,83.7520259319287,83.0226904376013,83.0226904376013,81.7260940032415,81.9286871961102,81.5640194489465,81.7666126418152,81.3614262560778,81.807131280389,82.3338735818477,82.4959481361426,82.1312803889789
85.6158833063209,85.2106969205835,84.3192868719611,84.9270664505673,84.4813614262561,83.9141004862237,83.4683954619125,83.7520259319287,82.7795786061588,83.3468395461913,82.0907617504052,82.1312803889789,81.8476499189627,81.6855753646678,81.7260940032415,81.7666126418152,81.482982171799,82.1312803889789,82.0502431118315
84.5218800648298,85.1701782820097,84.7649918962723,85.6158833063209,84.967585089141,84.3598055105348,83.7925445705024,83.54943273906,83.3468395461913,83.4683954619125,82.3338735818477,81.8476499189627,81.645056726094,81.645056726094,81.807131280389,82.4554294975689,81.482982171799,82.2933549432739,81.5235008103728
84.6839546191248,85.4538087520259,85.2106969205835,84.3598055105348,84.7244732576985,85.129659643436,84.1977309562399,83.7925445705024,81.8881685575365,83.0226904376013,82.8200972447326,82.6580226904376,81.8881685575365,82.0502431118315,82.5769854132901,82.1312803889789,82.2933549432739,82.3338735818477,81.6045380875203
85.291734197731,85.6969205834684,85.291734197731,85.3727714748785,84.5623987034036,84.0356564019449,83.7520259319287,83.5899513776337,82.6175040518639,83.5899513776337,82.5364667747164,82.7390599675851,82.0907617504052,82.1717990275527,81.807131280389,82.0097244732577,82.0097244732577,82.5364667747164,81.7260940032415
85.2512155591572,85.2106969205835,84.805510534846,85.1701782820097,84.5623987034036,83.5899513776337,84.2787682333874,84.8865478119935,82.9416531604538,83.0226904376013,82.6580226904376,82.6580226904376,82.3743922204214,82.4149108589952,82.5769854132901,82.2933549432739,82.0502431118315,82.4959481361426,82.0502431118315
85.3727714748785,85.5348460291734,85.4538087520259,85.0081037277148,85.3727714748785,83.9546191247974,84.3598055105348,83.9546191247974,83.387358184765,82.8606158833063,82.4554294975689,82.6580226904376,82.0097244732577,82.0907617504052,81.645056726094,82.2123176661264,82.1717990275527,82.5364667747164,82.2123176661264
85.6158833063209,85.3322528363047,85.0081037277148,85.4538087520259,85.291734197731,84.2382495948136,84.2382495948136,83.9141004862237,83.1037277147488,83.1847649918963,82.8606158833063,82.4959481361426,82.5364667747164,82.6175040518639,82.1717990275527,82.3338735818477,82.2933549432739,82.4554294975689,82.6175040518639
85.3727714748785,86.1831442463533,84.4003241491086,85.0891410048622,84.967585089141,84.4813614262561,83.7115072933549,83.9141004862237,83.5899513776337,83.7520259319287,83.3468395461913,82.7795786061588,82.6580226904376,82.0907617504052,82.2528363047002,81.5640194489465,82.5769854132901,82.3338735818477,82.5364667747164
85.7374392220421,85.6969205834684,85.5753646677472,85.6969205834684,85.3322528363047,84.2382495948136,83.6709886547812,84.4813614262561,83.6709886547812,82.9416531604538,83.1442463533225,82.5364667747164,82.4149108589952,82.5364667747164,82.2528363047002,82.5769854132901,82.3338735818477,82.2528363047002,82.6580226904376
85.6564019448947,85.7779578606159,85.2106969205835,85.7374392220421,85.3322528363047,84.1572123176661,84.1977309562399,83.9141004862237,83.5089141004862,83.6709886547812,83.0226904376013,82.6985413290113,82.7390599675851,82.6175040518639,82.2528363047002,82.8606158833063,82.0907617504052,82.4149108589952,82.2933549432739
85.8995137763371,86.5072933549433,85.6969205834684,85.129659643436,85.4943273905997,83.9546191247974,83.54943273906,84.3192868719611,84.4408427876823,83.8330632090762,82.8606158833063,83.2658022690438,82.2933549432739,82.4959481361426,82.4554294975689,83.0226904376013,82.1312803889789,82.2933549432739,82.8606158833063
85.129659643436,85.291734197731,85.0891410048622,84.6434359805511,85.7374392220421,85.0081037277148,84.2382495948136,83.9951377633711,83.0226904376013,84.1977309562399,83.3063209076175,82.2123176661264,83.1442463533225,82.1717990275527,82.2528363047002,82.3743922204214,82.5769854132901,83.387358184765,82.6580226904376
86.1021069692058,86.2641815235008,85.5753646677472,85.3727714748785,85.5753646677472,84.805510534846,84.0356564019449,84.6029173419773,83.7925445705024,84.2382495948136,83.5899513776337,82.6985413290113,82.5769854132901,82.1717990275527,82.1312803889789,82.0502431118315,82.3743922204214,82.7795786061588,82.4149108589952
85.5348460291734,85.4943273905997,85.4538087520259,85.3727714748785,85.6158833063209,84.7244732576985,85.0081037277148,84.2787682333874,83.22528363047,84.1166936790924,83.4683954619125,82.6580226904376,82.9416531604538,82.4554294975689,82.1312803889789,82.5769854132901,82.3338735818477,82.7795786061588,82.3338735818477
85.9805510534846,86.2641815235008,85.4943273905997,86.0210696920584,85.0486223662885,84.9270664505673,84.0356564019449,84.2382495948136,83.8735818476499,83.9546191247974,83.5089141004862,82.9011345218801,82.5769854132901,82.2528363047002,81.9286871961102,82.6580226904376,82.6580226904376,82.5364667747164,82.4149108589952
86.2641815235008,86.2236628849271,84.967585089141,85.4538087520259,85.4132901134522,84.967585089141,84.3598055105348,84.6839546191248,83.4278768233387,83.6304700162075,83.063209076175,82.8606158833063,83.7520259319287,82.6580226904376,82.6580226904376,83.1847649918963,82.2123176661264,82.4149108589952,82.6175040518639
85.8995137763371,85.6564019448947,85.4538087520259,85.5753646677472,84.9270664505673,84.9270664505673,84.1572123176661,84.1166936790924,84.4813614262561,84.7244732576985,83.5089141004862,83.22528363047,82.6580226904376,82.9011345218801,82.5769854132901,82.5364667747164,82.7390599675851,82.2933549432739,82.7390599675851
85.4943273905997,86.1021069692058,85.2512155591572,85.4943273905997,86.1426256077796,84.6839546191248,84.6839546191248,84.4003241491086,84.3598055105348,83.8735818476499,83.6304700162075,82.9011345218801,82.5769854132901,83.1037277147488,82.2123176661264,83.063209076175,82.2528363047002,83.4278768233387,82.1312803889789
86.5072933549433,86.5883306320908,85.8184764991896,85.6969205834684,85.5753646677472,85.2106969205835,84.805510534846,84.7244732576985,84.1572123176661,84.3598055105348,83.7520259319287,83.387358184765,83.1847649918963,82.6580226904376,83.0226904376013,82.8200972447326,82.6985413290113,83.1037277147488,82.4959481361426
85.129659643436,86.4667747163695,85.7779578606159,86.0615883306321,85.5348460291734,84.967585089141,84.5218800648298,84.4408427876823,84.4408427876823,83.5089141004862,84.0356564019449,83.387358184765,83.22528363047,82.5364667747164,83.0226904376013,83.3468395461913,83.063209076175,82.9416531604538,82.6175040518639
86.5883306320908,86.4262560777958,85.9400324149109,85.6969205834684,85.9805510534846,85.5753646677472,84.1572123176661,84.0761750405186,83.8735818476499,84.0356564019449,83.7115072933549,82.9821717990276,82.5769854132901,82.7390599675851,82.4149108589952,82.6175040518639,82.4554294975689,82.5364667747164,82.4149108589952
86.3047001620746,86.1426256077796,85.2512155591572,85.8589951377634,85.9805510534846,84.8460291734198,84.1166936790924,84.7244732576985,84.4813614262561,83.9951377633711,83.063209076175,83.5089141004862,83.1442463533225,82.7390599675851,82.5769854132901,82.9821717990276,83.1037277147488,83.22528363047,82.7390599675851
86.4667747163695,86.5883306320908,85.6969205834684,85.7779578606159,85.8184764991896,85.129659643436,84.5623987034036,84.5623987034036,84.6434359805511,84.1572123176661,83.8735818476499,82.9011345218801,82.3743922204214,82.5364667747164,82.3743922204214,82.7390599675851,83.0226904376013,83.4683954619125,82.9416531604538
86.3452188006483,86.0210696920584,85.4943273905997,86.4262560777958,85.8995137763371,85.0486223662885,84.8460291734198,85.1701782820097,84.6434359805511,84.4408427876823,83.9546191247974,83.6304700162075,83.387358184765,83.1442463533225,82.2933549432739,83.063209076175,83.4683954619125,82.9821717990276,83.22528363047
85.8184764991896,86.0615883306321,86.6288492706645,85.7374392220421,85.3727714748785,85.3727714748785,84.7244732576985,84.967585089141,84.3192868719611,84.3598055105348,83.54943273906,83.1442463533225,83.3063209076175,83.0226904376013,83.1847649918963,82.6175040518639,83.1037277147488,83.2658022690438,82.7795786061588
86.5883306320908,85.6564019448947,85.4132901134522,85.7374392220421,85.8995137763371,85.4943273905997,84.6029173419773,84.967585089141,84.8865478119935,83.7925445705024,83.54943273906,83.7115072933549,83.7520259319287,83.1442463533225,82.7795786061588,83.1442463533225,83.6304700162075,83.0226904376013,83.2658022690438
85.6969205834684,86.3047001620746,86.1831442463533,86.7504051863857,86.1021069692058,84.967585089141,85.0891410048622,85.0081037277148,84.5218800648298,84.6029173419773,83.9141004862237,83.7520259319287,83.3063209076175,82.9821717990276,82.6580226904376,82.8606158833063,83.063209076175,82.9416531604538,82.9011345218801
85.7374392220421,86.1831442463533,86.3047001620746,85.8995137763371,85.7374392220421,85.0081037277148,85.2512155591572,85.0891410048622,84.4408427876823,84.3192868719611,83.7115072933549,83.9951377633711,83.3063209076175,82.8200972447326,83.1037277147488,82.6175040518639,82.8606158833063,82.8606158833063,82.4959481361426
87.0340356564019,85.8589951377634,85.6158833063209,86.6693679092382,85.4538087520259,85.4538087520259,84.8865478119935,84.805510534846,84.7649918962723,84.4003241491086,84.0356564019449,83.5089141004862,82.7795786061588,83.7925445705024,83.063209076175,83.1847649918963,83.3468395461913,82.6985413290113,82.5364667747164
86.547811993517,86.4262560777958,86.2641815235008,85.6969205834684,85.9400324149109,85.5348460291734,85.291734197731,85.3322528363047,84.967585089141,84.8460291734198,83.9141004862237,83.5899513776337,83.8330632090762,83.9546191247974,82.9011345218801,82.6985413290113,83.1037277147488,83.387358184765,82.5364667747164
86.3047001620746,86.547811993517,86.0210696920584,85.9805510534846,85.9805510534846,85.5753646677472,84.9270664505673,84.967585089141,84.1572123176661,84.805510534846,83.4683954619125,83.3468395461913,83.22528363047,83.3063209076175,82.4959481361426,82.9011345218801,83.6709886547812,82.9416531604538,83.4278768233387
86.4262560777958,85.8184764991896,85.6969205834684,85.6158833063209,86.4667747163695,85.291734197731,85.3322528363047,84.967585089141,84.1166936790924,85.129659643436,83.6304700162075,83.54943273906,83.5089141004862,83.2658022690438,82.9821717990276,83.1037277147488,82.9011345218801,82.9821717990276,82.9011345218801
86.3047001620746,86.2641815235008,85.9805510534846,85.9400324149109,85.7374392220421,85.3727714748785,85.0891410048622,85.2106969205835,84.5218800648298,85.0891410048622,84.1166936790924,83.2658022690438,83.9141004862237,83.4683954619125,82.8606158833063,83.1847649918963,82.9821717990276,83.387358184765,82.9821717990276
86.2236628849271,86.3047001620746,86.0210696920584,86.3452188006483,85.6564019448947,85.8589951377634,85.3322528363047,84.7649918962723,84.7244732576985,84.3192868719611,84.2382495948136,83.7115072933549,83.54943273906,84.2787682333874,83.4683954619125,83.22528363047,83.5899513776337,83.4278768233387,82.9011345218801
86.7909238249595,86.3047001620746,86.1831442463533,86.2236628849271,85.9400324149109,85.5753646677472,85.4132901134522,84.6839546191248,83.8330632090762,85.129659643436,83.9951377633711,83.7925445705024,83.4683954619125,83.6709886547812,83.1037277147488,83.6709886547812,82.6175040518639,82.9821717990276,82.5769854132901
86.0210696920584,86.5883306320908,86.2236628849271,86.1426256077796,85.7374392220421,85.6564019448947,85.2106969205835,85.2106969205835,84.805510534846,84.7244732576985,83.7520259319287,84.0761750405186,83.22528363047,83.5899513776337,83.4683954619125,82.7795786061588,83.22528363047,83.4278768233387,82.9416531604538
86.709886547812,86.7909238249595,86.3047001620746,85.9805510534846,85.3322528363047,85.6158833063209,84.6839546191248,85.0486223662885,84.8865478119935,84.8460291734198,83.8735818476499,83.9141004862237,83.7520259319287,83.6304700162075,83.54943273906,83.8735818476499,82.9821717990276,83.6304700162075,83.1847649918963
86.3047001620746,87.0340356564019,86.709886547812,86.5883306320908,85.9400324149109,85.6969205834684,84.7244732576985,85.129659643436,84.7244732576985,84.6029173419773,84.4003241491086,83.3468395461913,84.0761750405186,83.4683954619125,83.063209076175,83.6304700162075,83.1037277147488,82.9416531604538,82.7795786061588
87.2771474878444,86.9124797406807,86.0615883306321,86.4262560777958,86.1426256077796,85.8184764991896,85.129659643436,85.6158833063209,84.6839546191248,84.9270664505673,84.1977309562399,84.2787682333874,83.7925445705024,83.3468395461913,83.22528363047,83.4278768233387,83.3063209076175,82.5364667747164,82.9416531604538
86.871961102107,86.9935170178282,86.0615883306321,86.3857374392221,86.1426256077796,85.6158833063209,84.9270664505673,85.2106969205835,85.0486223662885,84.967585089141,84.6839546191248,83.7115072933549,83.7520259319287,83.4278768233387,83.2658022690438,83.9546191247974,83.2658022690438,83.4278768233387,83.1442463533225
86.4262560777958,86.9935170178282,86.4262560777958,86.0210696920584,86.0615883306321,85.8995137763371,85.5753646677472,85.4538087520259,84.805510534846,84.9270664505673,84.4408427876823,83.5899513776337,84.5623987034036,83.5089141004862,82.7390599675851,82.9821717990276,83.3063209076175,82.9416531604538,83.4278768233387
86.6693679092382,86.9529983792545,86.3452188006483,86.4262560777958,86.3047001620746,86.1426256077796,84.7649918962723,85.3322528363047,85.2512155591572,85.4132901134522,84.2787682333874,84.4003241491086,83.3063209076175,83.4683954619125,83.1847649918963,83.7925445705024,83.1442463533225,83.4683954619125,82.9821717990276
86.709886547812,87.2366288492707,86.2641815235008,86.5072933549433,86.0615883306321,85.8184764991896,85.0486223662885,85.6564019448947,84.967585089141,84.6839546191248,84.1977309562399,83.9951377633711,83.6709886547812,83.7115072933549,82.8200972447326,83.3468395461913,83.1442463533225,83.6304700162075,83.7520259319287
86.9124797406807,87.2771474878444,86.547811993517,86.9124797406807,86.1831442463533,85.6158833063209,85.6969205834684,85.5348460291734,84.2787682333874,84.6434359805511,84.0761750405186,83.7115072933549,84.1977309562399,83.54943273906,83.1442463533225,83.4278768233387,83.6304700162075,83.6304700162075,83.387358184765
86.8314424635332,86.3452188006483,86.1831442463533,86.7504051863857,86.2236628849271,85.4943273905997,85.0891410048622,85.3727714748785,85.0486223662885,85.0486223662885,84.4408427876823,83.9141004862237,83.9141004862237,83.22528363047,82.5769854132901,83.3063209076175,83.5899513776337,83.2658022690438,83.6304700162075
86.7909238249595,86.0615883306321,86.547811993517,86.547811993517,86.2641815235008,85.7779578606159,84.8865478119935,85.4132901134522,84.4408427876823,84.8460291734198,83.8330632090762,83.54943273906,84.3598055105348,84.3192868719611,83.54943273906,83.7520259319287,83.0226904376013,83.4683954619125,83.3468395461913
