gkde2,gkde3,gkde4,gkde5,gkde6,gkde7,gkde8,gkde9,gkde10,gkde11,gkde12,gkde13,gkde14,gkde15,gkde16,gkde17,gkde18,gkde19,gkde20
84.967585089141,84.1166936790924,84.4408427876823,83.7925445705024,83.5899513776337,83.8735818476499,82.6580226904376,83.3468395461913,83.1847649918963,82.8606158833063,82.9821717990276,82.4959481361426,82.2528363047002,81.2803889789303,81.5235008103728,81.807131280389,80.7536466774716,81.0372771474878,81.7666126418152
84.0761750405186,84.6434359805511,83.8735818476499,84.6434359805511,84.2787682333874,83.22528363047,83.5089141004862,83.1037277147488,83.5899513776337,82.3743922204214,83.0226904376013,82.5769854132901,81.9286871961102,82.1312803889789,82.2528363047002,81.5640194489465,80.9562398703404,81.1183144246353,81.6045380875203
84.7244732576985,85.0891410048622,84.6434359805511,84.0761750405186,84.3598055105348,83.7925445705024,82.9416531604538,83.4683954619125,83.4683954619125,83.0226904376013,82.7390599675851,82.7390599675851,81.7666126418152,81.5640194489465,81.482982171799,81.969205834684,81.4019448946515,80.8346839546191,81.482982171799
84.3598055105348,84.9270664505673,84.4408427876823,84.4003241491086,84.4813614262561,83.1847649918963,83.9546191247974,83.8735818476499,83.9951377633711,82.4959481361426,83.2658022690438,82.4554294975689,82.4149108589952,81.6855753646678,82.3338735818477,81.9286871961102,80.9157212317666,81.4019448946515,81.4019448946515
84.5218800648298,85.0891410048622,84.6434359805511,84.0356564019449,84.3192868719611,83.6304700162075,83.7925445705024,83.3063209076175,83.2658022690438,83.5899513776337,83.2658022690438,82.3743922204214,81.8476499189627,81.3614262560778,82.0907617504052,81.645056726094,81.7666126418152,81.2398703403566,81.5235008103728
84.4408427876823,85.2512155591572,84.3192868719611,84.1977309562399,84.3192868719611,83.4683954619125,83.1847649918963,83.5899513776337,83.3063209076175,83.0226904376013,82.8200972447326,83.22528363047,81.6045380875203,81.8881685575365,82.9416531604538,81.9286871961102,81.7666126418152,81.4424635332253,81.8881685575365
84.5623987034036,84.805510534846,84.1166936790924,84.805510534846,84.9270664505673,83.9951377633711,83.063209076175,83.54943273906,83.4278768233387,82.6985413290113,83.3063209076175,82.7795786061588,81.8476499189627,82.0097244732577,81.7260940032415,82.0097244732577,81.645056726094,81.1993517017828,82.0907617504052
84.8460291734198,85.0891410048622,84.8865478119935,84.4003241491086,84.9270664505673,83.7925445705024,83.9951377633711,83.9546191247974,83.063209076175,82.6580226904376,82.8200972447326,82.5364667747164,82.2123176661264,82.3743922204214,83.063209076175,82.0907617504052,81.4424635332253,81.8881685575365,81.5235008103728
84.805510534846,85.0891410048622,84.805510534846,84.3598055105348,84.7244732576985,83.9141004862237,84.1166936790924,83.8735818476499,84.1166936790924,82.9416531604538,83.3468395461913,82.7390599675851,82.2933549432739,81.8476499189627,82.2528363047002,82.2933549432739,81.0372771474878,81.0372771474878,80.7941653160454
85.0081037277148,85.0891410048622,84.3192868719611,84.967585089141,85.1701782820097,83.8735818476499,83.8330632090762,84.2382495948136,83.7925445705024,83.3468395461913,83.9951377633711,83.063209076175,83.1442463533225,82.1312803889789,81.969205834684,82.4959481361426,81.8476499189627,81.4424635332253,81.6855753646678
85.6969205834684,85.6969205834684,84.6434359805511,85.129659643436,85.4538087520259,83.8735818476499,84.3598055105348,83.54943273906,84.4003241491086,83.7115072933549,83.387358184765,83.3468395461913,82.3338735818477,82.0097244732577,82.9821717990276,82.0907617504052,82.5769854132901,81.2398703403566,82.5769854132901
84.6029173419773,84.8460291734198,85.7779578606159,85.0891410048622,84.5218800648298,84.1166936790924,83.8735818476499,84.1166936790924,84.3192868719611,83.4278768233387,83.9546191247974,83.1442463533225,82.7390599675851,82.8200972447326,82.6985413290113,82.2933549432739,81.645056726094,81.969205834684,81.969205834684
84.8865478119935,85.4132901134522,85.2512155591572,84.6839546191248,85.1701782820097,84.3192868719611,83.8330632090762,84.0356564019449,84.2382495948136,83.3063209076175,83.3468395461913,83.6304700162075,82.7390599675851,81.645056726094,82.4149108589952,82.1312803889789,82.0502431118315,81.645056726094,82.5769854132901
85.6158833063209,85.0891410048622,85.4943273905997,84.5623987034036,85.2106969205835,84.0761750405186,84.4408427876823,83.5089141004862,84.5218800648298,83.9546191247974,83.7115072933549,83.3063209076175,82.8606158833063,82.5769854132901,83.1847649918963,82.6985413290113,81.5235008103728,82.4554294975689,81.6855753646678
84.6029173419773,85.129659643436,85.0081037277148,85.4943273905997,85.6158833063209,84.8460291734198,84.4003241491086,84.7244732576985,84.1166936790924,82.9011345218801,84.1166936790924,83.6709886547812,82.7390599675851,82.3338735818477,82.4959481361426,83.1037277147488,81.8476499189627,82.1312803889789,82.1312803889789
85.129659643436,85.7779578606159,85.2106969205835,84.8865478119935,85.3322528363047,84.6434359805511,84.7244732576985,83.9141004862237,84.6029173419773,83.4278768233387,83.9141004862237,83.5899513776337,83.1442463533225,82.9821717990276,82.8200972447326,82.6580226904376,82.1312803889789,81.6045380875203,82.5769854132901
85.4132901134522,85.2512155591572,85.0891410048622,85.291734197731,85.1701782820097,84.0356564019449,84.967585089141,84.4813614262561,84.0356564019449,83.1442463533225,83.387358184765,83.7925445705024,83.1037277147488,83.0226904376013,83.4683954619125,82.5364667747164,81.6855753646678,82.2528363047002,82.9416531604538
85.4538087520259,85.5348460291734,84.805510534846,84.8865478119935,85.8589951377634,84.6839546191248,84.4003241491086,84.4813614262561,84.0761750405186,83.8735818476499,82.9416531604538,83.8330632090762,82.7795786061588,82.5364667747164,82.8200972447326,83.063209076175,81.8476499189627,82.6175040518639,82.0097244732577
85.3322528363047,85.4132901134522,85.0486223662885,85.6969205834684,85.5348460291734,84.805510534846,84.4408427876823,84.6839546191248,84.5623987034036,83.5089141004862,83.8330632090762,83.5089141004862,82.8606158833063,82.9011345218801,83.2658022690438,82.7795786061588,83.0226904376013,82.1312803889789,82.0907617504052
85.6969205834684,85.7374392220421,84.967585089141,85.5753646677472,85.129659643436,85.0891410048622,84.1166936790924,85.2512155591572,84.2787682333874,83.6709886547812,83.1442463533225,83.54943273906,82.5364667747164,82.6175040518639,83.3468395461913,83.0226904376013,82.9011345218801,81.8476499189627,82.4554294975689
85.6564019448947,85.6158833063209,85.0486223662885,85.0081037277148,85.1701782820097,85.0081037277148,85.291734197731,84.2787682333874,84.3598055105348,83.063209076175,83.4683954619125,83.8330632090762,83.1442463533225,82.8200972447326,83.3063209076175,82.7390599675851,82.0502431118315,81.482982171799,82.2933549432739
85.4132901134522,85.3727714748785,85.1701782820097,85.2512155591572,85.4132901134522,85.0081037277148,84.7649918962723,84.6839546191248,84.3192868719611,83.4683954619125,84.1572123176661,84.1166936790924,83.3063209076175,82.8200972447326,82.6580226904376,83.0226904376013,82.3338735818477,83.0226904376013,83.1037277147488
85.291734197731,85.8589951377634,85.3727714748785,84.8865478119935,85.5348460291734,85.2512155591572,85.129659643436,84.6434359805511,84.4813614262561,83.8330632090762,83.7925445705024,84.1166936790924,83.2658022690438,82.6985413290113,82.8606158833063,82.6175040518639,82.0502431118315,82.1717990275527,82.7390599675851
85.3727714748785,85.7779578606159,85.3322528363047,84.8865478119935,85.9805510534846,84.8460291734198,84.3192868719611,84.8865478119935,85.0486223662885,83.8330632090762,83.9951377633711,84.1166936790924,83.5089141004862,82.7795786061588,83.2658022690438,83.2658022690438,82.4149108589952,82.9821717990276,82.6175040518639
85.4538087520259,85.8589951377634,85.7374392220421,85.0891410048622,85.5348460291734,85.0486223662885,85.0081037277148,84.3598055105348,83.9546191247974,84.1572123176661,83.6304700162075,83.7520259319287,83.1442463533225,82.9011345218801,83.063209076175,82.4149108589952,82.5769854132901,82.4149108589952,83.1442463533225
85.8589951377634,85.6564019448947,85.1701782820097,85.4943273905997,85.7779578606159,84.8865478119935,84.6839546191248,84.4813614262561,85.0891410048622,84.3598055105348,83.8735818476499,83.9546191247974,83.6304700162075,82.9011345218801,83.22528363047,82.7390599675851,82.4554294975689,82.7390599675851,83.1037277147488
85.8589951377634,86.0615883306321,85.2512155591572,85.7779578606159,86.3452188006483,84.6434359805511,84.9270664505673,84.8460291734198,84.5218800648298,84.0761750405186,84.2787682333874,84.1572123176661,83.2658022690438,83.2658022690438,83.6709886547812,83.0226904376013,82.4149108589952,82.4554294975689,83.3063209076175
86.1021069692058,85.8184764991896,85.4132901134522,86.2641815235008,86.0615883306321,85.4538087520259,84.967585089141,84.1166936790924,84.6029173419773,83.7115072933549,84.2382495948136,84.1977309562399,83.7925445705024,83.1442463533225,83.8735818476499,83.5089141004862,82.1312803889789,83.1037277147488,82.7390599675851
85.8184764991896,86.0615883306321,85.2512155591572,85.4538087520259,85.9400324149109,85.2106969205835,84.4813614262561,84.6029173419773,85.0486223662885,84.0761750405186,84.6434359805511,84.0761750405186,83.7520259319287,83.1037277147488,82.9821717990276,83.1847649918963,83.063209076175,82.7795786061588,83.387358184765
85.3727714748785,85.9400324149109,85.8589951377634,85.8184764991896,85.1701782820097,84.7244732576985,85.2512155591572,84.6839546191248,84.6434359805511,84.1166936790924,84.7649918962723,84.8865478119935,83.7115072933549,83.4278768233387,83.4278768233387,83.7925445705024,82.9821717990276,83.0226904376013,82.7390599675851
85.8995137763371,86.2641815235008,86.0615883306321,85.7779578606159,86.0210696920584,85.4538087520259,85.129659643436,84.1572123176661,84.1572123176661,84.1166936790924,84.967585089141,84.4408427876823,83.6304700162075,83.5899513776337,83.0226904376013,83.6709886547812,83.0226904376013,83.0226904376013,82.5769854132901
86.3047001620746,85.8995137763371,85.4538087520259,85.4132901134522,85.8995137763371,85.0486223662885,85.5348460291734,85.4943273905997,84.8865478119935,84.1166936790924,84.4003241491086,84.3192868719611,83.7520259319287,83.3063209076175,83.3468395461913,83.7925445705024,82.4149108589952,83.22528363047,82.9821717990276
85.4943273905997,86.1426256077796,85.6969205834684,86.3857374392221,85.8184764991896,84.967585089141,85.0891410048622,85.3322528363047,84.5623987034036,84.6839546191248,84.7244732576985,83.9951377633711,83.9141004862237,83.063209076175,83.4278768233387,83.1847649918963,81.9286871961102,82.6580226904376,83.0226904376013
85.7374392220421,86.2641815235008,85.4943273905997,85.9400324149109,85.7779578606159,85.4538087520259,84.4408427876823,84.6029173419773,84.8460291734198,84.6029173419773,84.3598055105348,84.3598055105348,83.6304700162075,83.9141004862237,82.9011345218801,83.387358184765,83.5899513776337,83.1442463533225,82.2933549432739
85.2512155591572,86.0615883306321,86.0615883306321,86.1021069692058,85.8589951377634,85.6564019448947,85.3727714748785,85.3322528363047,84.8865478119935,84.1572123176661,84.8460291734198,84.3598055105348,83.8330632090762,83.6709886547812,84.0356564019449,83.6304700162075,82.8200972447326,82.6175040518639,83.3063209076175
86.709886547812,86.8314424635332,86.0615883306321,85.8995137763371,85.6969205834684,85.6564019448947,85.291734197731,84.8460291734198,85.0486223662885,84.3598055105348,85.0081037277148,83.7925445705024,84.4813614262561,83.9546191247974,83.063209076175,82.8200972447326,83.4683954619125,82.7390599675851,82.8200972447326
86.1021069692058,86.6288492706645,85.8184764991896,85.9400324149109,86.4262560777958,85.5753646677472,85.1701782820097,85.291734197731,84.7649918962723,84.9270664505673,84.0761750405186,84.4003241491086,84.4408427876823,83.54943273906,83.1442463533225,83.7115072933549,83.3468395461913,82.6985413290113,83.22528363047
86.2641815235008,86.7504051863857,86.1426256077796,86.0210696920584,85.9400324149109,85.9805510534846,85.0081037277148,85.0891410048622,84.6434359805511,84.6029173419773,84.8460291734198,84.4813614262561,84.805510534846,84.2787682333874,83.8330632090762,83.7520259319287,82.9416531604538,82.9416531604538,83.0226904376013
86.2641815235008,86.3452188006483,86.0210696920584,86.1426256077796,86.4262560777958,85.5753646677472,85.2106969205835,84.967585089141,85.4943273905997,84.7244732576985,84.8460291734198,84.2787682333874,84.1166936790924,84.1977309562399,83.9951377633711,84.3192868719611,83.1037277147488,82.9416531604538,83.063209076175
86.2641815235008,86.3857374392221,85.8589951377634,86.4262560777958,86.2236628849271,85.5348460291734,85.3322528363047,85.3727714748785,84.4003241491086,84.4813614262561,84.5218800648298,84.805510534846,84.3192868719611,83.6709886547812,83.4278768233387,83.7520259319287,83.2658022690438,82.3338735818477,83.6304700162075
86.8314424635332,86.2236628849271,85.5348460291734,86.3047001620746,86.3452188006483,85.0081037277148,85.3322528363047,85.129659643436,85.5348460291734,85.0081037277148,85.1701782820097,84.967585089141,84.2787682333874,84.2382495948136,84.2787682333874,84.3598055105348,83.1847649918963,83.1037277147488,83.3063209076175
86.5072933549433,86.709886547812,86.5072933549433,85.8589951377634,86.4262560777958,85.5348460291734,85.6969205834684,84.9270664505673,85.3322528363047,84.6434359805511,84.8865478119935,84.1977309562399,84.0356564019449,83.3468395461913,83.7925445705024,84.4408427876823,83.1847649918963,83.063209076175,83.3468395461913
86.6288492706645,86.6288492706645,86.3452188006483,86.4262560777958,86.1021069692058,85.7779578606159,85.4538087520259,85.0486223662885,85.2512155591572,84.8460291734198,84.7244732576985,84.8460291734198,84.8460291734198,84.2382495948136,83.9546191247974,84.6839546191248,83.1847649918963,83.1037277147488,83.6304700162075
86.3452188006483,86.3047001620746,86.5072933549433,86.3857374392221,86.4262560777958,86.0615883306321,85.2106969205835,85.291734197731,85.291734197731,84.7244732576985,85.4943273905997,84.6839546191248,84.0356564019449,84.5623987034036,84.4813614262561,83.54943273906,83.1037277147488,83.1442463533225,83.7925445705024
86.6288492706645,86.1831442463533,86.3047001620746,86.0210696920584,86.1831442463533,85.8995137763371,85.2512155591572,85.3727714748785,84.8865478119935,84.5623987034036,84.7649918962723,84.6839546191248,84.1572123176661,84.1977309562399,83.5089141004862,83.7115072933549,83.3063209076175,83.3063209076175,83.54943273906
86.3452188006483,86.3452188006483,85.9400324149109,86.547811993517,86.4667747163695,86.1021069692058,85.3322528363047,85.2106969205835,85.6564019448947,85.0891410048622,84.6434359805511,84.6839546191248,84.5218800648298,84.3192868719611,84.1572123176661,83.54943273906,83.22528363047,83.3063209076175,82.6175040518639
85.9805510534846,86.0615883306321,86.0615883306321,86.3857374392221,86.709886547812,85.6158833063209,84.6029173419773,85.6564019448947,84.8865478119935,84.805510534846,85.0486223662885,84.8460291734198,84.4408427876823,84.2787682333874,83.9141004862237,84.6434359805511,82.9821717990276,83.4278768233387,83.6304700162075
85.7779578606159,86.4667747163695,86.547811993517,86.3452188006483,86.5072933549433,85.7374392220421,85.4943273905997,85.6564019448947,85.3727714748785,85.3322528363047,84.3598055105348,84.6029173419773,84.4003241491086,84.4003241491086,83.8330632090762,84.0761750405186,83.1847649918963,83.2658022690438,83.54943273906
86.4667747163695,86.1831442463533,86.0210696920584,86.4667747163695,86.3452188006483,85.8995137763371,85.7779578606159,86.0210696920584,85.291734197731,84.967585089141,84.6434359805511,84.6029173419773,84.2787682333874,85.291734197731,84.2382495948136,83.7925445705024,83.22528363047,83.5899513776337,83.3063209076175
85.6158833063209,86.6693679092382,86.5072933549433,86.9124797406807,86.8314424635332,85.9400324149109,85.4538087520259,85.6158833063209,85.7374392220421,84.4408427876823,85.5348460291734,84.5623987034036,84.1166936790924,84.2787682333874,84.3598055105348,84.6029173419773,83.9141004862237,83.54943273906,83.8330632090762
85.2106969205835,86.6693679092382,85.6158833063209,86.6693679092382,86.871961102107,85.3322528363047,85.2106969205835,85.5753646677472,85.7374392220421,85.2512155591572,84.805510534846,85.3322528363047,84.4408427876823,84.1572123176661,84.4003241491086,84.1572123176661,83.3063209076175,83.4683954619125,83.4683954619125
86.5883306320908,86.4262560777958,86.1426256077796,86.9529983792545,86.6288492706645,85.9805510534846,85.3727714748785,84.967585089141,85.4538087520259,85.0891410048622,85.129659643436,84.6434359805511,84.2382495948136,84.2382495948136,84.4003241491086,84.0761750405186,83.3063209076175,83.2658022690438,83.8330632090762
86.0210696920584,85.8184764991896,86.3452188006483,86.2236628849271,86.4262560777958,86.0615883306321,85.4943273905997,85.8995137763371,85.3322528363047,84.7649918962723,85.3322528363047,85.129659643436,85.0081037277148,84.2382495948136,82.9416531604538,84.4003241491086,83.5089141004862,83.9141004862237,83.6304700162075
86.3047001620746,86.5883306320908,86.2641815235008,86.5883306320908,86.7504051863857,85.7374392220421,86.0210696920584,85.5753646677472,85.291734197731,84.9270664505673,85.291734197731,84.7649918962723,83.7925445705024,83.9141004862237,84.6434359805511,84.0761750405186,83.54943273906,84.0356564019449,83.54943273906
86.2641815235008,86.7504051863857,86.3047001620746,86.6693679092382,86.709886547812,85.4538087520259,85.8995137763371,85.9400324149109,85.9400324149109,85.0081037277148,85.6158833063209,85.291734197731,84.2382495948136,84.6839546191248,84.0356564019449,84.3598055105348,83.3063209076175,83.7115072933549,83.22528363047
86.2236628849271,86.6288492706645,86.6288492706645,86.6693679092382,86.1831442463533,86.1021069692058,85.7374392220421,85.7779578606159,85.7779578606159,84.6029173419773,85.4538087520259,84.3598055105348,84.8460291734198,84.4813614262561,84.6434359805511,84.2787682333874,83.5089141004862,83.4683954619125,84.3598055105348
86.4667747163695,85.6969205834684,85.9805510534846,86.6693679092382,86.8314424635332,86.1831442463533,85.8589951377634,85.6564019448947,85.2106969205835,85.6564019448947,85.3322528363047,84.7649918962723,84.6839546191248,84.6434359805511,83.9141004862237,84.0356564019449,83.3468395461913,83.7520259319287,83.8735818476499
86.6288492706645,86.1426256077796,85.8995137763371,86.547811993517,87.1555915721232,86.0210696920584,85.9805510534846,85.0891410048622,85.9805510534846,85.2512155591572,85.0891410048622,85.4132901134522,84.6029173419773,84.6839546191248,85.0486223662885,84.5218800648298,83.8330632090762,83.6709886547812,83.7115072933549
85.9805510534846,86.4667747163695,86.3452188006483,86.3857374392221,86.6288492706645,86.2641815235008,86.0615883306321,85.2106969205835,85.7779578606159,85.1701782820097,85.291734197731,84.6434359805511,84.0761750405186,84.6029173419773,84.0356564019449,84.2382495948136,83.9546191247974,83.4278768233387,84.5218800648298
